x,y,z,rot_0,rot_1,rot_2,rot_3,scale_0,scale_1,scale_2,opacity,f_dc_0,f_dc_1,f_dc_2
-0.4665483236312866,0.18376493453979492,-0.22389625012874603,0.7746270298957825,-0.23724712431430817,-0.5246317982673645,0.2615879476070404,-3.252816677093506,-4.296035289764404,-4.504759788513184,-0.6951512694358826,1.7569767236709595,1.6364976167678833,1.2174530029296875
-0.6116995215415955,0.3704298138618469,-0.4511204659938812,0.9472636580467224,-0.09880047291517258,-0.08728616684675217,-0.29208076000213623,-2.590555191040039,-2.824805736541748,-3.282111167907715,16.11809539794922,-1.653927206993103,-1.6653889417648315,-1.7455698251724243
-0.6628091931343079,0.41427043080329895,-0.4696993827819824,-0.4015924036502838,0.5730122327804565,0.6739223599433899,-0.23708467185497284,-2.887204647064209,-3.6507833003997803,-9.624783515930176,2.7725887298583984,-1.0078659057617188,-0.8271451592445374,-1.7724539041519165
-0.5208503007888794,0.3133782744407654,-0.3816494643688202,0.8540031909942627,-0.28233611583709717,-0.4293461740016937,-0.0814044177532196,-1.4208611249923706,-2.6341328620910645,-3.7241499423980713,-0.4293641149997711,-1.3444944620132446,-1.4820332527160645,-1.527681827545166
-0.39365342259407043,0.3792518377304077,-0.3213251829147339,0.46372389793395996,0.15125885605812073,0.7079706788063049,0.5107429623603821,-2.017760992050171,-2.778621196746826,-3.283560037612915,-2.254265546798706,0.14499786496162415,1.5684528350830078,-0.5565749406814575
-0.7449365258216858,0.456597238779068,-0.49586212635040283,-0.4988623559474945,-0.16368664801120758,0.8503121733665466,0.03622473031282425,-3.7399277687072754,-4.434542179107666,-5.226878643035889,-0.41459009051322937,-0.8392124176025391,-0.11599093675613403,-1.7724539041519165
-0.7035647034645081,0.5353304147720337,-0.45010700821876526,0.8416129350662231,0.04464494064450264,-0.5342236757278442,-0.06557109206914902,-3.663895606994629,-3.949899435043335,-4.328914642333984,16.11809539794922,-1.5669708251953125,-0.9827969670295715,-1.7724539041519165
-0.7044662237167358,0.49498018622398376,-0.4665122926235199,0.3992992043495178,0.4260163903236389,0.40146663784980774,0.7056165337562561,-2.7009847164154053,-3.279783248901367,-4.65208101272583,-1.50949227809906,-0.3983708620071411,0.303250253200531,-0.04997757822275162
-0.6988435387611389,0.5640828609466553,-0.4572778344154358,0.4861190617084503,0.4284524619579315,0.33176830410957336,0.6855993866920471,-3.2451980113983154,-3.9754555225372314,-4.94525671005249,2.122525930404663,-0.4371858537197113,0.1059381440281868,-1.760057806968689
-0.695609986782074,0.5602160096168518,-0.46319130063056946,0.4809786081314087,0.28565141558647156,0.36169615387916565,0.7458141446113586,-3.66001033782959,-4.404315948486328,-5.005618572235107,1.2729452848434448,1.464638590812683,1.6883665323257446,-1.3580737113952637
-0.6462708711624146,0.5563200116157532,-0.4883337914943695,0.6232357025146484,0.7101553678512573,0.2588431239128113,-0.20064105093479156,-2.91164231300354,-4.243919849395752,-4.584253311157227,-1.4622982740402222,0.35277459025382996,0.8946064710617065,-1.1697790622711182
-0.7259477972984314,0.6246839165687561,-0.4756959080696106,0.33738330006599426,0.5343058705329895,0.5914247632026672,0.5009056925773621,-3.891976833343506,-4.1415815353393555,-4.9140849113464355,-1.386086344718933,1.2395479679107666,1.7709436416625977,-0.7516548037528992
-0.7103568315505981,0.5854976177215576,-0.46506279706954956,0.31983277201652527,0.4799717962741852,0.6482016444206238,0.4971606135368347,-2.8774425983428955,-3.8260445594787598,-4.3148603439331055,-0.9923533797264099,0.9525351524353027,1.4303090572357178,1.0556586980819702
-0.7296210527420044,0.6068543195724487,-0.44313234090805054,0.29559871554374695,0.7629808783531189,0.47577425837516785,0.32267698645591736,-3.566361904144287,-4.051886081695557,-4.816758632659912,-0.7278704047203064,-0.0006184541271068156,0.49927935004234314,-1.6468449831008911
-0.7354921102523804,0.6302049160003662,-0.4104008674621582,0.6249707937240601,-0.27195990085601807,-0.7113199234008789,-0.17167773842811584,-2.762575149536133,-3.8436126708984375,-3.991837739944458,-0.3151301443576813,-1.2575186491012573,-0.6764090061187744,-1.7613801956176758
-0.6806792616844177,0.5839710235595703,-0.4231122136116028,0.39919471740722656,0.38187941908836365,0.815406084060669,0.17298737168312073,-2.7924559116363525,-3.7230441570281982,-4.273218154907227,-1.205664038658142,-0.5327826738357544,0.09953870624303818,-1.7724539041519165
-0.710452139377594,0.5755241513252258,-0.4217472970485687,0.9410948753356934,-0.007245576474815607,-0.22123858332633972,0.25561967492103577,-4.25847053527832,-4.775107383728027,-5.786355018615723,16.11809539794922,-0.6396817564964294,-0.15293632447719574,-0.9167978167533875
-0.4682025611400604,0.6066523790359497,-0.414004385471344,0.7917203307151794,0.6093393564224243,0.0252350065857172,-0.035322412848472595,-2.162121295928955,-3.9999966621398926,-4.271625518798828,-2.211796998977661,-0.8302938342094421,-0.0812300518155098,-1.3262916803359985
